date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,elo_home,elo_away,diferencia_elo,resultado,puntos_home,puntos_away,dif_goles_home,dif_goles_away,peso_torneo
1934-10-14,Switzerland,Czechoslovakia,2.0,2.0,Central European International Cup,Geneva,Switzerland,False,1543.0,1832.0,-289.0,D,1,1,0.0,0.0,5
1934-11-04,Switzerland,Netherlands,2.0,4.0,Friendly,Bern,Switzerland,False,1543.0,1706.0,-163.0,A,0,3,-2.0,2.0,1
1934-11-14,England,Italy,3.0,2.0,Friendly,London,England,False,2006.0,1740.0,266.0,H,3,0,1.0,-1.0,1
1934-11-21,Scotland,Wales,3.0,2.0,British Home Championship,Aberdeen,Scotland,False,1991.0,1476.0,515.0,H,3,0,1.0,-1.0,5
1934-12-09,Italy,Hungary,4.0,2.0,Friendly,Milan,Italy,False,1740.0,1828.0,-88.0,H,3,0,2.0,-2.0,1
1934-12-16,France,Yugoslavia,3.0,2.0,Friendly,Paris,France,False,1624.0,1653.0,-29.0,H,3,0,1.0,-1.0,1
1934-12-23,Greece,Yugoslavia,2.0,1.0,Balkan Cup,Athens,Greece,False,1273.0,1653.0,-380.0,H,3,0,1.0,-1.0,5
1934-12-25,Bulgaria,Yugoslavia,3.0,4.0,Balkan Cup,Athens,Greece,True,1464.0,1653.0,-189.0,A,0,3,-1.0,1.0,5
1934-12-27,Greece,Romania,2.0,2.0,Balkan Cup,Athens,Greece,False,1273.0,1577.0,-304.0,D,1,1,0.0,0.0,5
1934-12-30,Bulgaria,Romania,2.0,3.0,Balkan Cup,Athens,Greece,True,1464.0,1577.0,-113.0,A,0,3,-1.0,1.0,5
1935-01-01,Greece,Bulgaria,1.0,2.0,Balkan Cup,Athens,Greece,False,1273.0,1464.0,-191.0,A,0,3,-1.0,1.0,5
1935-01-01,Romania,Yugoslavia,0.0,4.0,Balkan Cup,Athens,Greece,True,1577.0,1653.0,-76.0,A,0,3,-4.0,4.0,5
1935-01-13,Peru,Uruguay,0.0,1.0,Copa América,Lima,Peru,False,1592.0,1967.0,-375.0,A,0,3,-1.0,1.0,5
1935-01-20,Peru,Argentina,1.0,4.0,Copa América,Lima,Peru,False,1592.0,2071.0,-479.0,A,0,3,-3.0,3.0,5
1935-01-24,Spain,France,2.0,0.0,Friendly,Madrid,Spain,False,2026.0,1624.0,402.0,H,3,0,2.0,-2.0,1
1935-01-27,Argentina,Uruguay,0.0,3.0,Copa América,Lima,Peru,True,2071.0,1967.0,104.0,A,0,3,-3.0,3.0,5
1935-01-27,Germany,Switzerland,4.0,0.0,Friendly,Stuttgart,Germany,False,1667.0,1543.0,124.0,H,3,0,4.0,-4.0,1
1935-02-17,Netherlands,Germany,2.0,3.0,Friendly,Amsterdam,Netherlands,False,1706.0,1667.0,39.0,A,0,3,-1.0,1.0,1
1935-02-17,Italy,France,2.0,1.0,Friendly,Rome,Italy,False,1740.0,1624.0,116.0,H,3,0,1.0,-1.0,1
1935-03-17,Czechoslovakia,Switzerland,3.0,1.0,Central European International Cup,Prague,Czechoslovakia,False,1832.0,1543.0,289.0,H,3,0,2.0,-2.0,5
1935-03-17,France,Germany,1.0,3.0,Friendly,Paris,France,False,1624.0,1667.0,-43.0,A,0,3,-2.0,2.0,1
1935-03-23,Curaçao,Aruba,2.0,0.0,Friendly,Willemstad,Curaçao,False,1607.0,1291.0,316.0,H,3,0,2.0,-2.0,1
1935-03-24,Curaçao,Aruba,4.0,0.0,Friendly,Willemstad,Curaçao,False,1607.0,1291.0,316.0,H,3,0,4.0,-4.0,1
1935-03-31,Netherlands,Belgium,4.0,2.0,Friendly,Amsterdam,Netherlands,False,1706.0,1548.0,158.0,H,3,0,2.0,-2.0,1
1935-04-06,Scotland,England,2.0,0.0,British Home Championship,Glasgow,Scotland,False,1991.0,2006.0,-15.0,H,3,0,2.0,-2.0,5
1935-04-14,Belgium,France,1.0,1.0,Friendly,Brussels,Belgium,False,1548.0,1624.0,-76.0,D,1,1,0.0,0.0,1
1935-04-14,Switzerland,Hungary,6.0,2.0,Central European International Cup,Zürich,Switzerland,False,1543.0,1828.0,-285.0,H,3,0,4.0,-4.0,5
1935-04-28,Belgium,Germany,1.0,6.0,Friendly,Brussels,Belgium,False,1548.0,1667.0,-119.0,A,0,3,-5.0,5.0,1
1935-05-12,Germany,Spain,1.0,2.0,Friendly,Cologne,Germany,False,1667.0,2026.0,-359.0,A,0,3,-1.0,1.0,1
1935-05-12,Belgium,Netherlands,0.0,2.0,Friendly,Brussels,Belgium,False,1548.0,1706.0,-158.0,A,0,3,-2.0,2.0,1
1935-05-18,Netherlands,England,0.0,1.0,Friendly,Amsterdam,Netherlands,False,1706.0,2006.0,-300.0,A,0,3,-1.0,1.0,1
1935-05-19,France,Hungary,2.0,0.0,Friendly,Colombes,France,False,1624.0,1828.0,-204.0,H,3,0,2.0,-2.0,1
1935-05-26,Germany,Czechoslovakia,2.0,1.0,Friendly,Dresden,Germany,False,1667.0,1832.0,-165.0,H,3,0,1.0,-1.0,1
1935-05-30,Belgium,Switzerland,2.0,2.0,Friendly,Brussels,Belgium,False,1548.0,1543.0,5.0,D,1,1,0.0,0.0,1
1935-06-12,Latvia,Estonia,1.0,1.0,Friendly,Riga,Latvia,False,1358.0,1286.0,72.0,D,1,1,0.0,0.0,1
1935-06-12,Sweden,Finland,2.0,2.0,Nordic Championship,Stockholm,Sweden,False,1828.0,1484.0,344.0,D,1,1,0.0,0.0,5
1935-06-16,Bulgaria,Greece,5.0,2.0,Balkan Cup,Sofia,Bulgaria,False,1464.0,1273.0,191.0,H,3,0,3.0,-3.0,5
1935-06-16,Sweden,Denmark,3.0,1.0,Nordic Championship,Gothenburg,Sweden,False,1828.0,1728.0,100.0,H,3,0,2.0,-2.0,5
1935-06-17,Romania,Yugoslavia,0.0,2.0,Balkan Cup,Sofia,Bulgaria,True,1577.0,1653.0,-76.0,A,0,3,-2.0,2.0,5
1935-06-19,Bulgaria,Romania,4.0,0.0,Balkan Cup,Sofia,Bulgaria,False,1464.0,1577.0,-113.0,H,3,0,4.0,-4.0,5
1935-06-21,Greece,Yugoslavia,1.0,6.0,Balkan Cup,Sofia,Bulgaria,True,1273.0,1653.0,-380.0,A,0,3,-5.0,5.0,5
1935-06-23,Denmark,Norway,1.0,0.0,Nordic Championship,Copenhagen,Denmark,False,1728.0,1569.0,159.0,H,3,0,1.0,-1.0,5
1935-06-24,Bulgaria,Yugoslavia,3.0,3.0,Balkan Cup,Sofia,Bulgaria,False,1464.0,1653.0,-189.0,D,1,1,0.0,0.0,5
1935-06-24,Greece,Romania,2.0,2.0,Balkan Cup,Sofia,Bulgaria,True,1273.0,1577.0,-304.0,D,1,1,0.0,0.0,5
1935-06-27,Norway,Germany,1.0,1.0,Friendly,Oslo,Norway,False,1569.0,1667.0,-98.0,D,1,1,0.0,0.0,1
1935-06-30,Sweden,Germany,3.0,1.0,Friendly,Stockholm,Sweden,False,1828.0,1667.0,161.0,H,3,0,2.0,-2.0,1
1935-07-05,Latvia,Sweden,0.0,3.0,Friendly,Riga,Latvia,False,1358.0,1828.0,-470.0,A,0,3,-3.0,3.0,1
1935-07-09,Estonia,Sweden,1.0,2.0,Friendly,Tallinn,Estonia,False,1286.0,1828.0,-542.0,A,0,3,-1.0,1.0,1
1935-07-18,Uruguay,Argentina,1.0,1.0,Friendly,Montevideo,Uruguay,False,1967.0,2071.0,-104.0,D,1,1,0.0,0.0,1
1935-08-07,Estonia,Finland,2.0,2.0,Friendly,Tallinn,Estonia,False,1286.0,1484.0,-198.0,D,1,1,0.0,0.0,1
1935-08-15,Argentina,Uruguay,3.0,0.0,Friendly,Avellaneda,Argentina,False,2071.0,1967.0,104.0,H,3,0,3.0,-3.0,1
1935-08-18,Germany,Finland,6.0,0.0,Friendly,Munich,Germany,False,1887.0,1490.0,397.0,H,3,0,6.0,-6.0,1
1935-08-18,Luxembourg,Germany,0.0,1.0,Friendly,Luxembourg,Luxembourg,False,1256.0,1887.0,-631.0,A,0,3,-1.0,1.0,1
1935-08-18,Poland,Yugoslavia,2.0,3.0,Friendly,Katowice,Poland,False,1604.0,1659.0,-55.0,A,0,3,-1.0,1.0,1
1935-08-22,Estonia,Latvia,1.0,1.0,Baltic Cup,Tallinn,Estonia,False,1286.0,1358.0,-72.0,D,1,1,0.0,0.0,5
1935-08-25,Germany,Romania,4.0,2.0,Friendly,Erfurt,Germany,False,1887.0,1577.0,310.0,H,3,0,2.0,-2.0,1
1935-09-01,Sweden,Romania,7.0,1.0,Friendly,Stockholm,Sweden,False,1828.0,1577.0,251.0,H,3,0,6.0,-6.0,1
1935-09-06,Yugoslavia,Czechoslovakia,0.0,0.0,Friendly,Belgrade,Yugoslavia,False,1659.0,1832.0,-173.0,D,1,1,0.0,0.0,1
1935-09-08,Finland,Norway,1.0,5.0,Nordic Championship,Helsinki,Finland,False,1490.0,1569.0,-79.0,A,0,3,-4.0,4.0,5
1935-09-15,Germany,Estonia,5.0,0.0,Friendly,Stettin,Germany,False,1887.0,1286.0,601.0,H,3,0,5.0,-5.0,1
1935-09-15,Germany,Poland,1.0,0.0,Friendly,Breslau,Germany,False,1887.0,1604.0,283.0,H,3,0,1.0,-1.0,1
1935-09-15,Poland,Latvia,3.0,3.0,Friendly,Łódź,Poland,False,1604.0,1358.0,246.0,D,1,1,0.0,0.0,1
1935-09-20,Curaçao,Aruba,1.0,0.0,Friendly,Willemstad,Curaçao,False,1607.0,1291.0,316.0,H,3,0,1.0,-1.0,1
1935-09-22,Norway,Sweden,0.0,2.0,Nordic Championship,Oslo,Norway,False,1569.0,1828.0,-259.0,A,0,3,-2.0,2.0,5
1935-09-22,Hungary,Czechoslovakia,1.0,0.0,Central European International Cup,Budapest,Hungary,False,1828.0,1832.0,-4.0,H,3,0,1.0,-1.0,5
1935-10-05,Wales,Scotland,1.0,1.0,British Home Championship,Cardiff,Wales,False,1476.0,1991.0,-515.0,D,1,1,0.0,0.0,5
1935-10-06,Denmark,Finland,5.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1728.0,1490.0,238.0,H,3,0,4.0,-4.0,5
1935-10-13,Germany,Latvia,3.0,0.0,Friendly,Königsberg,Germany,False,1887.0,1358.0,529.0,H,3,0,3.0,-3.0,1
1935-10-20,Germany,Bulgaria,4.0,2.0,Friendly,Leipzig,Germany,False,1887.0,1464.0,423.0,H,3,0,2.0,-2.0,1
1935-10-27,Czechoslovakia,Italy,2.0,1.0,Central European International Cup,Prague,Czechoslovakia,False,1832.0,1740.0,92.0,H,3,0,1.0,-1.0,5
1935-10-27,Switzerland,France,2.0,1.0,Friendly,Geneva,Switzerland,False,1543.0,1624.0,-81.0,H,3,0,1.0,-1.0,1
1935-11-03,Romania,Poland,4.0,1.0,Friendly,Bucharest,Romania,False,1577.0,1604.0,-27.0,H,3,0,3.0,-3.0,1
1935-11-03,Switzerland,Norway,2.0,0.0,Friendly,Zürich,Switzerland,False,1543.0,1569.0,-26.0,H,3,0,2.0,-2.0,1
1935-11-03,Netherlands,Denmark,3.0,0.0,Friendly,Amsterdam,Netherlands,False,1706.0,1728.0,-22.0,H,3,0,3.0,-3.0,1
1935-11-10,France,Sweden,2.0,0.0,Friendly,Paris,France,False,1624.0,1828.0,-204.0,H,3,0,2.0,-2.0,1
1935-11-10,Hungary,Switzerland,6.0,1.0,Friendly,Budapest,Hungary,False,1828.0,1543.0,285.0,H,3,0,5.0,-5.0,1
1935-11-17,Belgium,Sweden,5.0,1.0,Friendly,Brussels,Belgium,False,1548.0,1828.0,-280.0,H,3,0,4.0,-4.0,1
1935-11-24,Italy,Hungary,2.0,2.0,Central European International Cup,Milan,Italy,False,1740.0,1828.0,-88.0,D,1,1,0.0,0.0,5
1935-12-04,England,Germany,3.0,0.0,Friendly,London,England,False,2006.0,1887.0,119.0,H,3,0,3.0,-3.0,1
1936-01-12,France,Netherlands,1.0,6.0,Friendly,Paris,France,False,1624.0,1706.0,-82.0,A,0,3,-5.0,5.0,1
1936-02-05,England,Wales,1.0,2.0,British Home Championship,Wolverhampton,England,False,2006.0,1476.0,530.0,A,0,3,-1.0,1.0,5
1936-02-09,France,Czechoslovakia,0.0,3.0,Friendly,Paris,France,False,1624.0,1832.0,-208.0,A,0,3,-3.0,3.0,1
1936-02-16,Belgium,Poland,0.0,2.0,Friendly,Brussels,Belgium,False,1548.0,1604.0,-56.0,A,0,3,-2.0,2.0,1
1936-02-23,Spain,Germany,1.0,2.0,Friendly,Barcelona,Spain,False,2026.0,1887.0,139.0,A,0,3,-1.0,1.0,1
1936-03-08,France,Belgium,3.0,0.0,Friendly,Colombes,France,False,1624.0,1548.0,76.0,H,3,0,3.0,-3.0,1
1936-03-15,Hungary,Germany,3.0,2.0,Friendly,Budapest,Hungary,False,1828.0,1887.0,-59.0,H,3,0,1.0,-1.0,1
1936-03-29,Netherlands,Belgium,8.0,0.0,Friendly,Amsterdam,Netherlands,False,1706.0,1548.0,158.0,H,3,0,8.0,-8.0,1
1936-04-04,England,Scotland,1.0,1.0,British Home Championship,London,England,False,2006.0,1991.0,15.0,D,1,1,0.0,0.0,5
1936-04-05,Switzerland,Italy,1.0,2.0,Friendly,Zürich,Switzerland,False,1543.0,1740.0,-197.0,A,0,3,-1.0,1.0,1
1936-05-03,Belgium,Netherlands,1.0,1.0,Friendly,Brussels,Belgium,False,1548.0,1706.0,-158.0,D,1,1,0.0,0.0,1
1936-05-03,Switzerland,Spain,0.0,2.0,Friendly,Bern,Switzerland,False,1543.0,2026.0,-483.0,A,0,3,-2.0,2.0,1
1936-05-09,Belgium,England,3.0,2.0,Friendly,Brussels,Belgium,False,1524.0,1941.0,-417.0,H,3,0,1.0,-1.0,1
1936-05-10,Romania,Yugoslavia,3.0,2.0,Friendly,Bucharest,Romania,False,1577.0,1659.0,-82.0,H,3,0,1.0,-1.0,1
1936-05-17,Romania,Greece,5.0,2.0,Balkan Cup,Bucharest,Romania,False,1577.0,1273.0,304.0,H,3,0,3.0,-3.0,5
1936-05-21,Bulgaria,Greece,5.0,4.0,Balkan Cup,Bucharest,Romania,True,1464.0,1273.0,191.0,H,3,0,1.0,-1.0,5
1936-05-24,Romania,Bulgaria,4.0,1.0,Balkan Cup,Bucharest,Romania,False,1577.0,1464.0,113.0,H,3,0,3.0,-3.0,5
1936-05-24,Switzerland,Belgium,1.0,1.0,Friendly,Basel,Switzerland,False,1543.0,1524.0,19.0,D,1,1,0.0,0.0,1
1936-05-28,Estonia,Latvia,3.0,4.0,Friendly,Tallinn,Estonia,False,1251.0,1315.0,-64.0,A,0,3,-1.0,1.0,1
1936-05-31,Hungary,Italy,1.0,2.0,Friendly,Budapest,Hungary,False,1828.0,1740.0,88.0,A,0,3,-1.0,1.0,1
1936-06-14,Denmark,Sweden,4.0,3.0,Nordic Championship,Copenhagen,Denmark,False,1728.0,1828.0,-100.0,H,3,0,1.0,-1.0,5
1936-06-18,Norway,Switzerland,1.0,2.0,Friendly,Oslo,Norway,False,1569.0,1543.0,26.0,A,0,3,-1.0,1.0,1
1936-06-19,Egypt,Greece,3.0,1.0,Friendly,Cairo,Egypt,False,1698.0,1273.0,425.0,H,3,0,2.0,-2.0,1
1936-06-21,Sweden,Switzerland,5.0,2.0,Friendly,Stockholm,Sweden,False,1828.0,1543.0,285.0,H,3,0,3.0,-3.0,1
1936-06-30,Finland,Denmark,1.0,4.0,Nordic Championship,Helsinki,Finland,False,1490.0,1728.0,-238.0,A,0,3,-3.0,3.0,5
1936-07-05,Sweden,Norway,2.0,0.0,Nordic Championship,Gothenburg,Sweden,False,1828.0,1569.0,259.0,H,3,0,2.0,-2.0,5
1936-07-26,Sweden,Norway,3.0,4.0,Friendly,Stockholm,Sweden,False,1828.0,1569.0,259.0,A,0,3,-1.0,1.0,1
1936-08-09,Argentina,Uruguay,1.0,0.0,Friendly,Buenos Aires,Argentina,False,2071.0,1967.0,104.0,H,3,0,1.0,-1.0,1
1936-08-20,Estonia,Finland,2.0,2.0,Friendly,Tallinn,Estonia,False,1251.0,1490.0,-239.0,D,1,1,0.0,0.0,1
1936-08-30,Estonia,Lithuania,2.0,1.0,Baltic Cup,Riga,Latvia,True,1252.0,1168.0,84.0,H,3,0,1.0,-1.0,5
1936-08-31,Latvia,Estonia,2.0,1.0,Baltic Cup,Riga,Latvia,False,1315.0,1252.0,63.0,H,3,0,1.0,-1.0,5
1936-09-06,Latvia,Poland,3.0,3.0,Friendly,Riga,Latvia,False,1315.0,1604.0,-289.0,D,1,1,0.0,0.0,1
1936-09-06,Norway,Finland,0.0,2.0,Nordic Championship,Oslo,Norway,False,1569.0,1490.0,79.0,A,0,3,-2.0,2.0,5
1936-09-06,Yugoslavia,Poland,9.0,3.0,Friendly,Belgrade,Yugoslavia,False,1659.0,1604.0,55.0,H,3,0,6.0,-6.0,1
1936-09-13,Poland,Germany,1.0,1.0,Friendly,Warsaw,Poland,False,1604.0,1887.0,-283.0,D,1,1,0.0,0.0,1
1936-09-20,Norway,Denmark,3.0,3.0,Nordic Championship,Oslo,Norway,False,1569.0,1728.0,-159.0,D,1,1,0.0,0.0,5
1936-09-20,Uruguay,Argentina,2.0,1.0,Friendly,Montevideo,Uruguay,False,1967.0,2071.0,-104.0,H,3,0,1.0,-1.0,1
1936-09-27,Germany,Luxembourg,7.0,2.0,Friendly,Krefeld,Germany,False,1887.0,1249.0,638.0,H,3,0,5.0,-5.0,1
1936-09-27,Czechoslovakia,Germany,1.0,2.0,Friendly,Prague,Czechoslovakia,False,1832.0,1887.0,-55.0,A,0,3,-1.0,1.0,1
1936-09-27,Finland,Sweden,1.0,2.0,Nordic Championship,Helsinki,Finland,False,1490.0,1828.0,-338.0,A,0,3,-1.0,1.0,5
1936-10-04,Denmark,Poland,2.0,1.0,Friendly,Copenhagen,Denmark,False,1728.0,1604.0,124.0,H,3,0,1.0,-1.0,1
1936-10-04,Romania,Hungary,1.0,2.0,Friendly,Bucharest,Romania,False,1577.0,1828.0,-251.0,A,0,3,-1.0,1.0,1
1936-10-14,Scotland,Germany,2.0,0.0,Friendly,Glasgow,Scotland,False,1991.0,1887.0,104.0,H,3,0,2.0,-2.0,1
1936-10-17,Wales,England,2.0,1.0,British Home Championship,Cardiff,Wales,False,1476.0,1941.0,-465.0,H,3,0,1.0,-1.0,5
1936-10-18,Czechoslovakia,Hungary,5.0,2.0,Central European International Cup,Prague,Czechoslovakia,False,1832.0,1828.0,4.0,H,3,0,3.0,-3.0,5
1936-10-25,Italy,Switzerland,4.0,2.0,Central European International Cup,Milan,Italy,False,1740.0,1543.0,197.0,H,3,0,2.0,-2.0,5
1936-11-01,Netherlands,Norway,3.0,3.0,Friendly,Amsterdam,Netherlands,False,1706.0,1569.0,137.0,D,1,1,0.0,0.0,1
1936-11-15,Germany,Italy,2.0,2.0,Friendly,Berlin,Germany,False,1887.0,1740.0,147.0,D,1,1,0.0,0.0,1
1936-12-02,England,Hungary,6.0,2.0,Friendly,London,England,False,1941.0,1828.0,113.0,H,3,0,4.0,-4.0,1
1936-12-02,Scotland,Wales,1.0,2.0,British Home Championship,Dundee,Scotland,False,1991.0,1476.0,515.0,A,0,3,-1.0,1.0,5
1936-12-13,France,Yugoslavia,1.0,0.0,Friendly,Paris,France,False,1624.0,1659.0,-35.0,H,3,0,1.0,-1.0,1
1936-12-13,Italy,Czechoslovakia,2.0,0.0,Friendly,Genoa,Italy,False,1740.0,1832.0,-92.0,H,3,0,2.0,-2.0,1
1937-01-02,Paraguay,Uruguay,4.0,2.0,Copa América,Buenos Aires,Argentina,True,1717.0,1967.0,-250.0,H,3,0,2.0,-2.0,5
1937-01-06,Peru,Uruguay,2.0,4.0,Copa América,Buenos Aires,Argentina,True,1592.0,1967.0,-375.0,A,0,3,-2.0,2.0,5
1937-01-09,Argentina,Paraguay,6.0,1.0,Copa América,Buenos Aires,Argentina,False,2071.0,1717.0,354.0,H,3,0,5.0,-5.0,5
1937-01-16,Argentina,Peru,1.0,0.0,Copa América,Buenos Aires,Argentina,False,2071.0,1592.0,479.0,H,3,0,1.0,-1.0,5
